CKD_number,High school diploma only 2014-18,30-39,40-49,N_POP_CHG_2018,60-69,Some college or associate's degree 2014-18,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Family Medicine/General Practice Primary Care (2019),CI90LBINC_2018,CI90UBINC_2018,Heart disease_prevalence,Heart disease_number,Population Aged 60+,COPD_number,anycondition_prevalence,anycondition_number,Percent of Population Aged 60+,Active Primary Care Physicians per 100000 Population 2018 (AAMC),Total physician assistants (2019),Internal Medicine Primary Care (2019),Total Specialist Physicians (2019),Unemployed_2018,Asian-alone pop,Total nurse practitioners (2019),White-alone pop,CKD_prevalence,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),R_NET_MIG_2018,Total Hospitals (2019),Bachelor's degree or higher 2014-18,Civilian_labor_force_2018,Less than a high school diploma 2014-18,70-79,Hawaiian/Pacific Islander-alone pop,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Native American/American Indian-alone pop,R_death_2018,R_DOMESTIC_MIG_2018,Active General Surgeons per 100000 Population 2018 (AAMC),Obesity_prevalence,diabetes_number,R_INTERNATIONAL_MIG_2018,R_birth_2018,19-Oct,20-29,Active Physicians per 100000 Population 2018 (AAMC),county_pop2018_18 and older,Black-alone pop,GQ_ESTIMATES_2018,Employed_2018,0-9,POP_ESTIMATE_2018,Two or more races pop,50-59,diabetes_prevalence,Median_Household_Income_2018,COPD_prevalence,80+
99,932,246,250,-14,515,763,6.3,1.745677579,39513,49029,11.5,265,1107,250,52.3,1204,37.4,88.0,0.811852289,1.175819722,3.720664399,36,14,1.602237331,2767,4.3,206.5,64,0.135633976,372,1287,132,354,0,80.5,19,12.3,80,6.8,39.5,369,0,10.9,288,254,227.6,2302,10,27,1251,304,2841,31,369,16.0,44271,10.9,261
287,2595,1105,1127,-128,1484,2692,9.7,8.238019306,55484,63926,9.1,754,2923,645,46.6,3842,26.8,87.0,3.185741708,4.925970658,12.67279631,168,122,6.413585729,10078,3.5,217.1,419,0.547330073,1285,5328,1081,927,4,79.6,230,11.6,387,10.5,36.9,1043,31,13.3,1272,1154,237.6,8246,62,329,5160,1380,10667,171,1533,12.6,59705,7.8,685
978,8446,3181,3201,416,5326,6857,7.1,14.7983622,42540,51032,9.3,2312,9773,2243,37.7,9339,32.3,95.4,12.21150197,13.60275453,39.61265592,585,261,15.73311001,29377,3.9,262.5,187,0.483677648,4700,14851,2130,3565,29,88.9,414,12.6,186,7.8,25.9,2971,3,9.6,3571,2924,285.7,24756,252,713,14266,3221,30953,620,4111,12.0,46786,9.1,1853
1109,10446,4700,4668,-301,6141,8213,9.2,28.69478169,44287,53091,9.5,3218,12039,3702,47.9,16204,28.1,100.1,15.44570038,22.56737061,64.81182358,982,342,21.78121221,38885,3.3,231.6,160,1.294849133,9235,21331,2110,3652,11,89.4,84,13.3,112,10.5,32.2,4417,4,9.3,5038,5299,263.4,33818,1514,2385,20349,4289,41755,919,5445,13.1,48689,10.9,2523
691,6115,2355,2678,-233,3192,4865,6.3,9.427477771,36617,43705,10.5,1861,6831,2042,48.6,8601,30.6,90.3,5.31417492,10.73958851,29.71083904,299,41,11.32106341,21038,3.9,231.8,211,0.242702565,2363,9250,3098,2359,17,81.7,62,14.1,348,7.3,34.4,2578,3,7.6,2262,2196,263.2,17703,177,793,8951,1965,21534,199,3233,14.6,40161,11.5,1294
3951,19139,27979,35981,5809,24579,32654,7.4,85.09267992,108136,123724,5.6,9401,37356,9990,35.9,60467,17.6,85.1,40.80067356,122.778537,345.8130914,3056,10925,196.7468722,205597,2.3,225.8,486,3.936306593,83611,123205,6286,13202,142,77.8,634,5.6,265,8.1,26.8,15171,45,10.3,38070,21719,253.1,168641,10390,1153,120149,30922,231729,4041,32739,9.0,115930,5.9,6538
69,434,173,176,-13,321,387,5.4,0.645670548,33692,41932,11.7,175,758,144,53.1,792,35.9,72.9,0.392494071,0.729502929,2.277043305,25,14,0.665016482,1832,4.6,199.9,294,0.035131679,311,892,363,265,0,66.5,42,7.8,116,6.2,37.9,279,1,9.8,213,174,224.8,1492,21,5,867,260,1928,19,231,18.7,37812,9.6,115
412,3272,2725,2295,266,1477,2165,5.4,6.999564383,50737,61905,7.2,970,2513,1056,48.7,6531,12.6,72.9,4.254937026,7.908371744,24.68489736,241,86,7.209289159,19849,3.1,199.9,116,0.380854367,1379,9439,4326,743,15,66.5,218,5.4,383,6.2,38.6,1697,62,21.1,3871,2794,224.8,13399,469,80,9198,4232,20901,264,2269,12.7,56321,7.9,495
241,1741,842,857,27,1127,1749,5.4,2.674777318,38678,46760,9.9,613,2448,572,49.0,3045,30.1,72.9,1.62595962,3.022064261,9.432958961,125,66,2.754920459,7442,3.9,199.9,263,0.145537717,1086,3753,1139,817,7,66.5,95,13.9,31,6.2,36.2,948,6,10.5,1029,896,224.8,6216,218,99,3628,944,7987,159,1028,15.2,42719,9.2,447
5702,50168,35144,32710,3572,30850,53777,6.7,175.0360384,67628,73212,6.4,14081,54457,15240,37.1,81920,19.4,97.8,109.9387902,215.4893284,590.0309959,4508,8737,128.4508202,268707,2.6,249.7,401,4.1848231,58810,160101,12913,18615,138,87.6,1708,6.7,16,7.9,27.8,19451,16,11.8,44335,44915,287.0,220697,5494,9069,155593,37596,290494,5710,35614,8.8,70420,6.9,10715
214,2144,1013,1112,-39,1188,2259,6.6,5.882094298,58010,68996,7.3,513,2496,426,45.0,3156,26.5,104.9,3.040032763,5.393877116,15.74206811,132,74,4.831840153,9028,3.1,265.0,52,0.213070729,1474,5726,523,750,3,96.0,78,11.1,354,7.4,35.7,711,48,12.4,1399,953,302.7,7006,86,260,5594,1225,9414,145,1185,10.1,63503,6.1,589
1039,7811,3516,3539,48,3781,5163,6.2,14.08939214,29752,36566,10.1,2311,6605,2633,55.5,12681,21.3,80.1,6.31344398,12.86161085,38.83159252,606,168,12.76531428,14402,4.5,205.0,171,0.415278965,2269,12702,5111,2230,10,72.3,922,12.3,15,7.0,41.7,4152,32,12.2,4321,3916,229.5,22856,14503,481,12096,4115,30599,594,4039,18.2,33159,11.5,1142
727,5617,2772,2770,-302,2959,5994,5.8,14.08703199,35290,40512,10.5,1945,5943,2082,52.3,9672,23.5,73.9,8.028361593,8.221590792,29.05917837,451,92,7.049749193,16546,3.9,189.1,339,0.779149999,2321,9514,2542,1995,31,68.5,4883,13.4,496,6.2,38.5,2829,0,12.9,3566,2918,206.7,18484,1080,581,9063,3277,24578,1946,3239,15.3,37901,11.3,1082
447,6361,2161,2223,-78,2505,3444,7.1,8.675911134,48653,59099,8.5,1217,4622,1406,49.4,7092,24.4,93.7,3.588482667,12.6880787,36.56208055,358,63,9.691791961,18087,3.1,248.6,52,0.311344203,1839,8708,1397,1518,6,83.7,83,9.8,123,8.3,37.0,1816,1,10.9,2599,2049,292.7,14361,224,85,8350,2212,18760,297,2692,12.6,53876,9.8,801
4493,40163,23765,20311,74,22731,38332,6.1,89.86664162,48389,52611,7.7,10873,40560,13588,44.8,63600,22.3,80.3,22.85203496,71.1523124,235.4435697,3038,2392,93.38233931,155267,3.2,212.0,137,3.569785343,32555,95249,12694,12285,350,74.4,544,10.4,33,6.5,34.4,17973,9,11.9,22361,26046,230.8,141927,17605,7077,92211,21782,180974,4816,23515,12.7,50500,9.6,8178
220,1718,600,640,-242,926,1444,5.8,2.879445071,31630,38868,11.2,523,1841,596,57.7,2692,27.2,99.6,1.18526216,4.590274922,10.17080499,171,18,2.360536155,3904,4.7,240.5,335,0.088942225,515,2153,867,570,10,87.2,28,14.2,339,7.0,42.4,832,12,11.6,716,573,284.4,4662,1959,132,1982,788,6060,141,929,17.9,35249,12.8,318
3284,27083,16164,15455,-112,14573,26577,6.5,71.42544939,44583,49103,8.8,8558,26807,9303,49.4,48048,21.0,79.9,8.859299063,38.10770267,154.1687593,2043,6051,55.31763291,104707,3.4,188.2,28,3.730231185,16641,57075,14230,8980,269,75.0,3076,9.9,141,7.0,37.6,13439,12,13.2,16971,17392,207.6,97228,8838,2275,55032,16636,127753,4812,16730,13.8,46843,9.6,4852
331,3463,2042,1990,48,1403,3201,6.7,4.990354023,37413,46631,7.7,837,2497,961,53.6,5864,18.1,65.9,0.486752854,5.363379574,15.38048036,264,22,9.4894061,9931,3.0,174.8,159,0.450360117,837,4289,2231,961,1,61.2,49,10.0,117,7.1,40.6,1370,0,9.7,1599,2136,191.3,10933,3460,2589,4025,1320,13586,123,1700,12.5,42022,8.8,435
54,407,116,120,11,277,450,8.3,0.64474661,35298,43860,12.5,144,629,138,50.4,582,44.5,109.4,0.377460351,0.837388292,2.008558448,25,12,0.684839549,1252,4.7,271.5,188,0.01988349,154,723,87,221,3,101.0,31,11.0,222,9.2,33.8,191,0,10.3,118,97,303.4,1155,7,24,698,117,1366,61,181,16.5,39579,12.0,119
790,7630,2541,2680,-81,3716,5464,6.5,13.95768666,41133,48671,11.4,2303,8437,2302,49.7,10058,33.3,79.9,1.731250156,7.446860717,30.1270661,416,125,10.80995911,24136,3.9,188.2,101,0.728947434,2796,9174,2865,3167,10,75.0,186,15.4,43,7.0,31.9,2946,4,8.8,2757,2332,207.6,20228,108,339,8758,2423,24965,400,3613,14.6,44902,11.4,1736
168,1980,732,939,-58,906,1702,6.3,2.755044006,42831,52531,8.3,440,1834,456,44.8,2388,28.1,90.3,1.552990748,3.13848939,8.682562926,90,36,3.308417017,5940,3.1,231.8,65,0.070926314,865,2834,421,690,1,81.7,11,13.4,322,7.3,31.8,615,46,6.5,567,733,263.2,5328,244,680,2744,489,6293,61,921,11.5,47681,8.6,316
812,6053,1974,2248,574,4609,5721,6.1,7.782461672,41636,50250,10.6,2146,8856,2158,44.3,8942,39.8,79.1,7.590809142,11.35769399,29.17681614,376,158,10.98579682,23205,4.0,202.9,319,0.330828772,3971,10317,1958,3755,5,71.9,119,13.0,312,7.0,30.9,2980,9,7.1,2370,2061,228.7,20196,213,306,9941,1844,24001,301,3413,14.8,45943,10.7,1727
298,3627,1736,1647,-104,1805,3274,10.4,8.877118827,60839,75485,7.2,736,2972,801,41.8,4300,21.0,79.8,3.801106732,3.116435333,12.84349107,278,62,6.752276555,13081,2.9,199.6,440,0.684671399,1629,7554,962,982,12,76.2,169,9.7,351,10.6,31.6,1016,5,10.4,1857,1439,207.9,10286,88,103,7276,1811,13640,228,1852,9.9,68162,7.8,511
828,8470,4628,4550,303,4559,9294,6.6,22.39182211,55910,64914,7.1,1974,8198,1702,43.4,12068,23.2,104.9,11.57272723,20.5332881,59.92654503,729,196,18.39373864,31972,3.0,265.0,144,0.81111278,5571,17655,1460,2539,7,96.0,2136,9.9,252,7.4,34.0,2875,12,9.9,4634,4055,302.7,27795,602,1993,16926,4151,35837,924,5111,10.3,60412,6.1,1610
611,6252,2673,2216,-287,2670,4085,7.8,8.089802999,47983,59823,8.5,1387,4921,1554,52.5,8544,22.9,84.1,3.462544029,11.31759828,33.82639167,576,82,10.67203922,10397,3.8,231.8,419,0.713275041,2088,9327,2148,1547,4,75.8,53,10.5,380,9.1,39.8,2560,0,10.5,2654,2772,260.3,16289,10339,204,8751,2543,21037,162,3107,15.7,53903,9.5,855
263,2723,983,1050,-106,1227,1784,7.6,3.790728766,39078,48170,11.4,789,2418,951,58.0,4028,26.4,77.3,1.967188718,3.940362796,12.88049732,202,20,5.853683263,8658,3.8,214.6,330,0.209487642,847,3908,1097,883,6,72.9,37,11.2,286,8.3,41.4,1115,7,9.1,1146,954,230.9,6949,91,210,3706,1003,8915,103,1276,16.0,43624,13.7,393
851,6545,2325,2675,628,5059,5948,6.1,8.418975662,39881,46997,10.4,2251,8800,2383,45.3,9806,35.9,79.1,8.211648205,12.28662001,31.56313713,442,173,11.88430601,25143,3.9,202.9,283,0.357886682,4057,11207,2539,3504,13,71.9,120,13.5,276,7.0,29.6,3176,0,7.5,2563,2355,228.7,21654,217,164,10765,2183,25964,298,3724,14.7,43439,11.0,1576
368,3733,1620,1541,-55,2029,3959,6.6,9.129930091,56279,63295,7.9,892,4088,750,43.2,4851,27.6,104.9,4.718606197,8.372140686,24.43415118,345,131,7.499771438,13937,3.3,265.0,52,0.330719088,1480,8787,1114,1205,6,96.0,226,11.8,49,7.4,35.8,1248,6,13.4,1830,1495,302.7,11227,93,342,8442,1865,14612,219,2078,11.1,59787,6.7,949
386,3004,1662,1486,73,1543,2567,5.4,4.293307277,40346,49124,9.7,971,2900,950,53.4,5328,22.4,72.9,2.609841284,4.850740431,15.14092073,207,360,4.421945697,10884,3.9,199.9,175,0.233603798,1437,4993,1914,1040,9,66.5,217,10.7,260,6.2,37.6,1560,39,11.4,1665,1666,224.8,9971,1051,647,4786,1505,12820,299,1629,15.6,44735,9.5,624
4186,26307,26162,20759,-121,20310,35152,5.8,99.77467232,51049,55453,5.4,9177,35016,10215,36.5,62310,16.8,99.6,41.07011619,159.0560559,352.4251062,4653,23314,81.7941359,151084,2.5,240.5,338,3.081906793,53851,105669,5927,10757,210,87.2,763,6.6,341,7.0,27.9,14748,84,11.0,31427,50502,284.4,170549,28477,16398,101016,22315,209983,6135,20904,8.6,53251,6.0,6847
1399,9557,4534,4494,-40,8630,15239,6.2,17.52049972,58166,67802,8.6,3253,15872,3186,39.5,14980,35.2,96.2,9.126845395,25.78042738,67.75215747,845,791,17.76950801,41594,3.7,243.8,145,0.413860995,6474,21351,3332,5830,115,87.1,884,11.8,150,7.2,26.6,4613,6,8.4,4533,4146,279.6,37881,448,493,20506,3978,45602,1770,6856,12.2,62984,8.4,2601
105,796,406,463,-114,493,914,6.3,2.547546372,62308,72132,8.6,266,1016,267,47.8,1473,23.7,88.0,1.184772824,1.715926986,5.429734107,48,39,2.33821752,3953,3.4,206.5,387,0.197936806,552,2291,481,302,0,80.5,51,7.6,395,6.8,38.7,403,16,12.8,602,502,227.6,3085,45,119,2243,581,4146,58,527,13.1,67220,8.7,270
242,2405,782,857,-32,1208,1553,6.3,3.380224639,37343,45419,11.1,665,2250,762,50.0,3003,29.7,86.6,0.821582378,4.708346527,13.42329704,97,39,4.221574412,7213,4.0,236.3,148,0.150726391,744,3576,755,757,3,79.0,74,14.4,255,7.0,36.2,910,25,9.9,924,707,273.1,6011,40,133,3479,789,7569,200,1084,15.1,41381,12.7,461
767,6086,2861,3059,-254,3453,5477,6.3,10.30613236,31166,38426,10.8,2066,6175,2385,51.2,9798,25.3,90.3,5.809463722,11.74053372,32.47993228,342,60,12.37620292,22275,4.0,231.8,122,0.265322796,2041,8322,4370,2302,10,81.7,93,13.7,217,7.3,36.4,2843,47,8.7,2483,2687,263.2,19129,867,1460,7980,2320,23541,236,3291,14.9,34796,12.5,1085
434,3927,2680,2769,83,1732,2663,7.8,5.945161114,53961,66631,8.1,1050,3049,1104,49.9,6470,19.8,84.1,2.54460858,8.317253858,24.85886843,212,41,7.84283531,8355,3.3,231.8,113,0.524182732,2439,5334,1981,1064,6,75.8,27,7.9,127,9.1,38.2,1877,4,7.1,1433,1520,260.3,12960,6888,5321,5122,1329,15460,143,2451,14.5,60296,8.5,482
244,1486,612,649,244,1401,2136,7.1,3.293571453,34033,42451,9.7,558,2568,475,41.8,2411,39.5,95.4,2.717831456,3.027473135,8.816321088,171,66,3.501611956,6129,4.2,262.5,197,0.107648865,1106,2619,442,967,19,88.9,358,14.3,194,7.8,27.0,777,0,6.8,673,539,285.7,5767,91,165,2448,562,6889,226,992,13.5,38242,8.2,494
1613,20209,6373,6694,-155,8522,10527,7.2,34.21869906,46814,55142,8.8,4192,16679,4466,45.9,21796,27.1,100.8,26.92751318,49.28556655,127.1421318,1259,382,33.26395746,59002,3.4,273.3,7,0.945241687,7715,28864,4794,5837,12,88.2,177,11.9,315,8.7,36.4,5907,2,11.0,7331,6615,320.5,47471,503,666,27605,7270,60833,757,8985,12.4,50978,9.4,3206
46,460,224,181,16,275,427,7.1,0.896899412,48608,60400,7.6,107,380,105,36.4,509,17.9,95.4,0.740114939,0.824436,2.400844587,21,17,0.953552624,1789,3.3,262.5,181,0.029314744,253,1166,125,138,1,88.9,24,9.6,104,7.8,25.8,140,33,12.3,237,170,285.7,1399,17,43,1145,286,1876,28,260,10.0,54504,7.5,105
15181,122411,62930,68361,14609,69478,120459,6.0,209.7783099,51674,55902,9.4,40301,142985,43276,48.9,210442,28.7,86.8,154.3694737,293.7656405,737.3403566,8906,14583,313.1473321,474500,3.5,240.7,247,5.497813194,86702,231983,40540,57166,562,80.1,2578,11.8,242,6.9,32.5,54844,56,9.7,62528,56540,265.2,429979,34893,5812,223077,58151,539630,12514,73819,12.8,53788,10.1,30657
320,3112,1338,1490,-51,1364,2196,6.1,3.626800292,34548,43002,9.3,779,2329,945,50.0,4169,20.6,79.1,3.537485949,5.292938098,13.59704548,193,75,5.119625742,8987,3.8,202.9,204,0.154173569,749,5057,1372,775,20,71.9,46,10.3,96,7.0,36.9,1264,9,13.4,1577,1423,228.7,8335,1867,324,4864,1516,11185,190,1319,15.2,38775,11.3,383
240,2757,658,715,27,1171,846,9.2,4.808463357,36664,44166,13.4,764,2313,876,60.1,3430,32.4,100.1,2.588278422,3.781676258,10.86069524,132,13,3.649937536,6723,4.2,231.6,207,0.216981425,755,3501,957,821,4,89.4,21,11.5,259,10.5,40.2,1025,0,9.7,691,676,263.4,5711,146,117,3369,702,6997,90,1030,18.0,40415,15.3,533
302,2976,1119,1239,1,1586,2895,6.5,7.927410813,52549,65175,8.5,765,3381,694,43.8,3927,28.7,84.8,3.129144574,4.688214261,14.9927478,132,62,7.050663388,11199,3.4,193.1,131,0.432871113,1719,6651,665,1028,9,77.9,55,11.4,214,6.9,33.5,1034,7,9.5,1534,1117,218.2,8975,130,213,6519,1318,11578,123,1755,11.5,58862,7.7,882
152,1542,597,596,-9,790,1397,6.6,3.544627252,46906,55704,8.7,380,1776,306,46.1,2005,31.0,104.9,1.831963657,3.250421168,9.486376927,98,27,2.911730316,5552,3.5,265.0,7,0.128399219,741,3269,350,520,3,96.0,23,12.0,288,7.4,33.4,510,0,12.2,714,492,302.7,4345,13,135,3171,715,5673,55,726,11.7,51305,7.0,523
622,4678,2381,2609,186,3279,4136,6.2,8.4338903,40167,49219,9.2,1651,6084,1763,44.8,8011,28.5,86.2,8.890795888,10.59476031,31.39444404,367,109,9.886347054,20888,3.5,223.5,147,0.234740485,4213,10144,2229,2132,10,78.1,115,10.9,175,7.1,32.2,2217,1,8.5,2601,2645,255.0,17870,334,1147,9777,2047,21763,307,2971,12.4,44693,9.9,1098
11059,88970,46464,49698,-781,51656,104807,6.7,245.171204,46383,50357,8.5,26844,93094,33114,47.6,150226,22.7,97.8,153.9901486,301.8337171,826.4504326,8894,4281,179.9197612,306705,3.5,249.7,302,5.86163928,58329,181781,26624,30710,107,87.6,2300,11.2,347,7.9,35.8,39651,1,11.4,52497,52669,287.0,315342,82406,5860,172887,48796,406892,11093,56900,12.6,48370,10.5,17502
114,714,376,341,22,520,923,7.1,1.713957564,34231,42357,9.8,273,1178,260,42.4,1180,32.9,95.4,1.414345445,1.575481375,4.587967934,41,14,1.822220767,3364,4.1,262.5,177,0.056019913,577,2229,398,354,0,88.9,70,13.4,180,7.8,27.7,335,0,10.9,432,374,285.7,2783,39,82,2188,434,3585,98,458,12.0,38294,9.4,296
257,2714,980,1004,-118,1264,1933,6.7,5.013183886,38898,47972,10.1,697,2373,779,50.7,3476,27.7,97.8,3.148742261,6.171801181,16.89899924,194,21,3.678942848,6080,3.7,249.7,19,0.119856962,905,3176,697,804,0,87.6,1183,13.5,340,7.9,36.6,946,6,7.5,908,1006,287.0,6863,661,1010,2982,733,8320,375,1205,13.8,43435,11.4,416
3208,22739,15842,14343,2180,17928,32044,6.1,75.14817378,67446,74464,7.5,7480,31915,6912,37.2,37268,26.2,100.6,32.46156114,63.7662113,189.1379325,3126,3086,51.66968616,115717,3.2,246.3,273,1.565232508,22685,60278,8930,11847,475,91.7,3473,9.9,9,6.9,28.8,10667,24,11.8,15106,15481,278.8,100229,1399,1625,57152,15564,128206,4056,16112,10.6,70955,6.9,5983
148,1154,410,407,71,857,1132,9.4,2.384900758,40055,46861,10.8,383,1542,353,44.4,1571,36.8,91.5,1.588579551,1.397624976,4.680418524,123,29,2.047683104,4062,4.2,236.2,287,0.227520345,549,1718,343,563,0,88.0,85,9.6,185,9.8,32.4,513,8,9.1,445,328,247.1,3535,22,22,1595,401,4316,118,652,14.5,43458,10.0,253
1806,17576,7465,8373,458,7433,10870,7.4,23.71023588,40215,47865,9.8,4888,14917,5936,53.6,26600,23.5,85.1,11.36870522,34.2110282,96.35740671,1050,689,54.82157515,59000,3.6,225.8,174,1.096813003,7024,27421,8179,5574,177,77.8,564,11.6,115,8.1,36.5,7211,13,11.6,8354,7820,253.1,49668,2844,919,26371,7935,64569,1295,8818,14.5,44040,12.0,2797
184,2101,713,762,115,949,1320,6.3,3.055555157,42585,51079,9.6,504,1916,582,48.9,2580,28.1,86.6,0.742669656,4.256111368,12.1339937,123,31,3.816093556,6672,3.5,236.3,375,0.13624917,644,3187,714,584,1,79.0,17,9.4,442,7.0,35.3,687,14,10.5,851,705,273.1,5277,28,90,3064,846,6842,93,1038,13.0,46832,11.0,394
41,399,122,109,3,230,253,8.6,0.844397468,40708,50766,9.3,108,487,77,41.2,477,33.7,92.8,0.630566686,0.529114125,1.495254666,31,6,0.738262481,1341,3.5,219.1,150,0.088966092,311,792,117,158,0,84.8,14,5.8,26,9.2,30.4,132,24,7.3,124,109,240.4,1158,4,0,761,122,1377,12,258,11.4,45737,6.7,145
1003,7554,3758,3725,211,4717,6541,5.4,11.75736598,48880,59784,9.1,2512,9303,2361,50.3,13829,26.8,72.9,7.147137893,13.28391537,41.46391927,547,659,12.10964661,27666,3.6,199.9,120,0.639731836,5790,14966,3302,3236,19,66.5,195,10.7,82,6.2,37.6,3838,6,11.5,4921,3893,224.8,27488,6090,2082,14419,4221,35108,479,4458,14.0,54332,8.6,2179
353,3568,1328,1369,-196,1824,2891,6.5,8.853119866,45308,55404,9.0,907,3898,858,45.7,4586,29.2,84.8,3.494544769,5.235671999,16.74349879,190,50,7.873991848,12571,3.5,193.1,47,0.483418854,1849,7098,1109,1255,60,77.9,58,13.9,374,6.9,35.2,1233,0,10.8,1671,1320,218.2,10043,63,299,6908,1480,12930,128,1783,12.3,50356,8.5,900
678,6169,2559,2657,208,2921,4047,6.1,7.465339573,39221,46587,9.5,1709,5691,2010,47.6,8585,25.5,79.1,7.281496558,10.89488724,27.98791042,383,282,10.53814425,19979,3.8,202.9,177,0.317348062,2077,9993,3072,2009,17,71.9,96,12.1,88,7.0,31.6,2637,14,12.5,2971,3035,228.7,18017,2241,818,9610,2740,23023,408,3123,14.6,42904,11.2,1008
1421,11072,4511,5072,670,9460,11220,8.6,20.89308994,54501,64325,8.8,3636,16281,3907,42.8,17594,34.3,105.9,18.73545587,31.2497335,80.47975094,598,361,36.46401584,47332,3.5,287.6,161,1.006895901,12435,23607,2286,6076,20,99.6,172,11.4,472,9.7,29.1,5233,3,6.6,4589,4388,315.1,41120,289,440,23009,3892,48779,605,7855,12.7,59413,9.5,2936
518,4164,2901,2523,167,2333,4718,5.5,12.5427589,49031,54577,7.3,1184,4324,1185,41.9,6820,18.4,73.9,8.407185465,5.29190153,18.97738467,262,191,9.359455663,22558,3.2,181.6,312,0.612173699,2583,11750,2440,1495,95,68.9,376,7.8,315,5.8,32.7,1910,6,16.3,4258,3039,192.6,16292,228,286,11488,3976,23864,416,2484,11.7,51804,7.3,855
490,5886,2322,2412,-14,2886,4769,7.1,11.48601134,59649,67575,7.5,1197,5256,1130,44.0,7033,25.8,94.6,6.451239583,10.70064305,32.24567959,327,85,10.66207585,19798,3.1,238.3,216,0.466312426,2765,11370,1021,1697,11,86.4,112,9.5,288,7.9,35.8,1612,14,9.8,2567,2025,264.9,15998,131,158,11043,2263,20383,246,3107,10.1,63612,7.1,1104
60,452,202,173,29,346,563,8.3,0.893960527,48435,60215,10.2,156,674,152,45.4,692,35.3,109.4,0.523360106,1.161064,2.784926575,33,16,0.94955059,1781,3.9,271.5,500,0.027569056,293,844,140,218,10,101.0,33,11.7,503,9.2,32.1,209,1,8.0,196,147,303.4,1526,7,28,811,207,1894,47,251,13.7,54325,9.9,154
1047,10321,4192,4911,207,4915,7551,6.2,14.47553666,44167,54109,9.4,2801,9162,3062,46.5,13870,24.7,86.2,15.25974814,18.18435334,53.88396214,570,386,16.96846581,33906,3.5,223.5,210,0.402897641,3930,18023,4924,3510,18,78.1,199,10.5,86,7.1,33.8,3948,12,9.6,4397,4479,255.0,29824,2219,1508,17453,3822,37353,625,5482,13.2,49138,10.3,1645
1456,11522,7177,7168,130,6331,12482,5.4,18.23483473,45234,54342,8.5,3581,11467,3667,50.4,21319,21.6,72.9,11.0847003,20.60240378,64.30757674,913,399,18.78119682,42891,3.4,199.9,131,0.992178377,5310,22296,7260,3980,47,66.5,561,10.5,104,6.2,38.4,5846,1,10.8,6907,7320,224.8,42339,9570,6206,21383,6497,54450,982,6959,13.8,49788,8.7,2111
918,8583,3246,3948,-250,4237,7007,6.3,13.34048958,37103,44841,9.8,2421,8800,2695,48.6,11971,28.1,90.3,7.519900536,15.19721098,42.04275504,545,143,16.02003549,29184,3.7,231.8,312,0.343439796,3248,13714,3831,2963,8,81.7,50,15.5,7,7.3,32.5,3379,25,8.9,3527,3469,263.2,24615,750,769,13169,2940,30472,337,4391,13.7,40972,10.9,1751
2111,20861,11442,10926,23,11922,22180,6.5,64.04167521,52373,60301,7.3,5185,21265,5197,48.4,34617,22.8,84.8,25.27882876,37.87379034,121.1190775,1115,875,56.95886152,88411,3.0,193.1,31,3.496954037,13396,47848,6653,6773,96,77.9,709,10.1,365,6.9,38.6,7503,9,12.4,12461,11157,218.2,71503,1656,2116,46733,12061,93533,1786,12675,10.5,56337,7.3,4116
436,3859,1990,2097,-7,1733,2858,6.5,9.582246813,41376,46824,9.3,1147,3266,1230,44.7,5481,19.0,79.9,1.188539812,5.112427231,20.68286745,259,110,7.421265336,15104,3.6,188.2,19,0.500437816,1232,5549,2752,1086,188,75.0,570,8.6,22,7.0,35.0,1756,48,16.3,2599,2266,207.6,12265,711,173,5290,2726,17139,456,2029,14.3,44100,10.0,613
564,3399,2608,2907,324,3281,4335,5.5,11.87893454,67998,84228,7.4,1302,5080,1206,35.1,6173,23.5,73.9,7.962235949,5.01182813,17.97300833,291,270,8.864107335,21388,3.2,181.6,38,0.579774462,5892,12323,1788,2081,40,68.9,394,4.8,52,5.8,26.8,1996,27,8.6,3089,2185,192.6,17611,145,258,12032,2389,22601,364,3317,11.3,76113,6.8,744
66,668,273,247,29,326,699,9.7,1.941537502,46208,56702,9.4,178,875,152,45.2,860,33.6,87.0,0.750816036,1.16095343,2.986726345,28,12,1.51155475,2332,3.4,217.1,284,0.128994826,272,1395,253,214,8,79.6,91,6.0,133,10.5,34.0,230,25,14.0,310,268,237.6,1904,19,163,1367,350,2514,52,321,12.1,51455,8.0,205
1447,13464,6748,6852,18,7202,12748,6.3,26.02089692,44934,53506,8.5,3785,13667,4349,47.8,21236,23.5,86.6,6.324523558,36.2447508,103.3322533,821,880,32.49758947,52684,3.3,236.3,8,1.160288532,7708,27232,5201,4850,614,79.0,1510,10.2,305,7.0,35.1,5485,2,11.6,7916,6882,273.1,44470,590,880,26411,7324,58266,1988,8030,12.3,49220,9.8,2462
1426,8797,4902,4891,449,9122,14903,5.0,14.3912741,64593,76397,9.0,3663,16331,3524,41.5,16821,34.3,72.3,8.449482796,22.53727831,49.29131174,993,883,13.43292066,44401,3.5,185.8,273,0.70279252,10552,22882,2284,6554,108,65.0,1118,11.0,216,5.6,28.0,4883,3,5.1,4936,4192,213.5,40550,497,230,21889,3829,48467,1460,7177,12.0,70495,8.7,2864
