CKD_number,High school diploma only 2014-18,30-39,40-49,N_POP_CHG_2018,60-69,Some college or associate's degree 2014-18,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Family Medicine/General Practice Primary Care (2019),CI90LBINC_2018,CI90UBINC_2018,Heart disease_prevalence,Heart disease_number,Population Aged 60+,COPD_number,anycondition_prevalence,anycondition_number,Percent of Population Aged 60+,Active Primary Care Physicians per 100000 Population 2018 (AAMC),Total physician assistants (2019),Internal Medicine Primary Care (2019),Total Specialist Physicians (2019),Unemployed_2018,Asian-alone pop,Total nurse practitioners (2019),White-alone pop,CKD_prevalence,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),R_NET_MIG_2018,Total Hospitals (2019),Bachelor's degree or higher 2014-18,Civilian_labor_force_2018,Less than a high school diploma 2014-18,70-79,Hawaiian/Pacific Islander-alone pop,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Native American/American Indian-alone pop,R_death_2018,R_DOMESTIC_MIG_2018,Active General Surgeons per 100000 Population 2018 (AAMC),Obesity_prevalence,diabetes_number,R_INTERNATIONAL_MIG_2018,R_birth_2018,19-Oct,20-29,Active Physicians per 100000 Population 2018 (AAMC),county_pop2018_18 and older,Black-alone pop,GQ_ESTIMATES_2018,Employed_2018,0-9,POP_ESTIMATE_2018,Two or more races pop,50-59,diabetes_prevalence,Median_Household_Income_2018,COPD_prevalence,80+
1359,6294,5295,5462,857,6549,8558,6.2,21.68055842,45731,51247,6.9,3376,11059,3703,38.3,18673,20.7,86.2,22.85510159,27.23539334,80.70404685,1000,665,25.41431264,53037,2.8,223.5,95,0.603435026,12889,28832,3243,3915,20,78.1,226,7.2,335,7.1,29.2,4659,2,6.9,8112,14797,255.0,48768,1075,5899,27832,3803,55945,922,6183,9.6,48489,7.6,1829
505,3982,1781,1772,-2,2380,3653,7.3,8.444950149,35050,43196,9.2,1134,4251,1087,50.1,6189,27.4,91.1,3.958337867,7.284234533,21.53276276,427,96,7.604175376,14037,4.1,213.8,137,0.305059873,1694,5603,1540,1435,42,82.1,657,9.5,348,7.7,38.6,1866,53,10.4,1995,1842,244.8,12365,324,612,5176,1629,15591,435,2113,15.1,39123,8.8,644
168,1845,764,671,-15,960,1743,6.5,4.684005646,55954,64670,8.2,426,2010,391,44.1,2284,28.9,84.8,1.848892557,2.770087559,8.858644644,80,42,4.165968927,6666,3.2,193.1,41,0.255767083,917,4091,315,593,4,77.9,24,15.8,232,6.9,34.6,570,9,10.8,889,682,218.2,5185,30,118,4011,897,6841,75,909,11.0,60312,7.5,476
1232,10804,5278,4741,-409,4734,6909,7.8,15.55970951,34552,40910,9.9,3064,9096,3628,52.1,16100,22.1,84.1,6.659764059,21.76796414,65.06077196,876,260,20.52631321,26850,4.0,231.8,414,1.37189403,3358,15313,6714,2898,7,75.8,479,11.2,344,9.1,40.2,4847,12,13.1,5129,5272,260.3,30917,12093,3346,14437,5348,40462,773,5311,15.7,37731,11.7,1751
675,7338,2528,2454,-124,3196,3716,7.8,8.587027664,39473,47695,9.9,1730,6027,1909,50.4,8796,26.7,84.1,3.675362845,12.01321337,35.90546779,519,59,11.32797623,16294,3.9,231.8,23,0.757115162,2276,9153,2241,2047,15,75.8,122,11.3,123,9.1,37.2,2677,12,11.3,2744,2552,260.3,17442,5628,476,8634,2615,22330,212,3106,15.3,43584,10.9,1088
807,8103,3072,3304,363,3695,4703,7.4,9.95389992,38417,46789,10.6,2243,7108,2747,54.2,11477,26.9,85.1,4.772746864,14.3622844,40.45223286,439,109,23.01489008,25879,3.8,225.8,424,0.460457961,2525,11907,3330,2445,25,77.8,141,12.8,295,8.1,39.4,3186,3,11.3,3295,3100,253.1,21176,498,382,11468,3189,27107,455,3735,15.0,42603,13.0,1272
2058,10910,7424,9389,1891,10807,13036,6.2,28.34380842,68568,78838,8.7,5051,20511,4794,44.7,26107,30.0,86.2,29.87933283,35.60585278,105.507432,1158,1580,33.22508557,60060,3.5,223.5,481,0.788893276,21089,34637,6026,8092,88,78.1,875,10.3,193,7.1,31.9,7475,4,9.0,8591,6406,255.0,58375,9258,762,33479,7541,73139,1278,10566,12.8,73703,8.2,4323
111,922,511,540,-46,621,971,6.3,3.009004965,56861,70719,7.7,275,1338,272,45.1,1615,26.9,88.0,1.399380733,2.026747335,6.413267709,57,60,2.761758609,4667,3.1,206.5,67,0.233790771,794,2858,506,353,8,80.5,64,13.2,22,6.8,36.4,425,58,12.0,735,565,227.6,3578,36,105,2801,691,4897,62,601,11.9,63790,7.6,280
2018,21728,10646,10071,-1364,9758,19213,5.4,27.98754101,52464,60648,8.2,5176,17601,5454,51.1,32089,21.0,72.9,17.01323368,31.62137904,98.70179621,2137,989,28.82611902,73192,3.2,199.9,539,1.522834368,8556,37295,6566,5884,83,66.5,618,11.9,122,6.2,40.6,8007,0,13.2,11048,10503,224.8,62808,7327,675,35158,11503,83572,1363,10930,12.7,56556,8.7,3229
689,5772,6114,5322,1090,3247,7616,6.1,12.35706145,72517,86799,5.6,1497,4985,1750,41.0,11058,14.3,79.1,12.05275387,18.03384694,46.32720663,608,825,17.44334532,30141,2.6,202.9,265,0.52529285,7357,17868,1819,1774,57,71.9,210,7.0,237,7.0,32.6,2712,4,14.3,6066,4418,228.7,26949,5656,99,17260,6018,38109,1220,4348,10.1,79658,6.5,802
294,2958,1070,1209,-39,1642,2440,5.4,3.501624094,53581,63131,9.5,792,3112,771,48.7,4071,30.0,72.9,2.12858818,3.956266923,12.3489444,157,54,3.60654167,9933,3.5,199.9,17,0.190527403,1393,4945,703,1043,1,66.5,142,12.1,357,6.2,34.6,1125,5,8.4,1271,998,224.8,8357,99,70,4788,1041,10456,227,1610,13.5,58356,9.2,572
270,2935,1204,1023,120,1497,1925,8.6,6.268286794,41949,46827,9.1,703,2751,587,45.7,3539,27.0,92.8,4.680938752,3.927817418,11.09984981,165,46,5.480406014,9580,3.5,219.1,426,0.660429477,1435,5050,656,905,12,84.8,249,10.5,182,9.2,34.2,939,47,13.1,1362,1065,240.4,7746,62,111,4885,1326,10222,273,1387,12.1,44388,7.6,453
1096,9368,4094,4178,-92,5037,8588,6.9,14.13495733,37062,43344,10.3,2983,10290,3202,51.7,14939,27.4,77.2,4.048288099,17.29035198,47.98923949,715,172,19.19720917,31269,3.8,196.7,0,0.764256258,3952,15617,4530,3508,4,71.2,256,14.5,19,7.6,37.6,4557,7,11.5,4397,4187,217.1,28897,4664,575,14902,4438,36986,621,5141,15.8,40203,11.1,2006
2105,21917,8924,8747,-970,9926,17008,5.8,36.49482807,41868,47408,9.0,5278,19371,6002,53.8,31586,24.5,99.6,15.02231773,58.17832601,128.9074006,2074,697,29.9180429,63124,3.6,240.5,73,1.127276652,8032,33578,6353,6458,27,87.2,300,12.0,320,7.0,38.7,7602,9,12.4,9812,9062,284.4,58716,10724,2900,31504,9962,76806,1934,10144,12.9,44638,10.2,3771
1582,15181,5636,6726,-171,7208,10238,6.9,19.77197189,37906,45952,10.8,4415,13441,4978,52.2,21354,25.7,77.2,5.662743554,24.18573649,67.1273264,955,303,26.85304747,47215,3.9,196.7,8,1.069041307,5280,23241,6526,4858,57,71.2,870,13.1,33,7.6,36.9,6307,12,11.0,6258,5964,217.1,40930,1855,597,22286,5632,51736,1436,7205,15.4,41929,12.2,2249
61,520,233,260,42,394,649,6.1,1.317083026,44932,55438,8.7,153,729,133,48.0,850,32.7,100.6,0.568936929,1.117597279,3.314922347,52,64,0.905587763,2100,3.5,246.3,187,0.027433018,411,901,54,224,0,91.7,16,10.3,442,6.9,35.1,210,10,12.1,239,180,278.8,1769,2,36,849,275,2247,65,282,11.9,50185,7.5,160
207,1839,872,762,49,875,1037,6.1,2.207857236,31192,38946,9.1,478,1666,565,47.9,2525,24.7,79.1,2.153486082,3.222138177,8.27736099,157,25,3.116632246,4522,3.9,202.9,317,0.093854969,644,2704,1207,521,2,71.9,22,11.9,92,7.0,35.1,811,14,10.8,874,930,228.7,5266,2161,471,2547,831,6809,77,820,15.4,35069,10.7,324
2084,20945,7292,8786,328,9643,12752,7.4,25.3692804,40683,48049,10.5,5871,18918,7005,56.3,31390,27.6,85.1,12.16419237,36.60483057,103.0996942,1376,355,58.65753167,65976,3.7,225.8,188,1.173558828,7564,29829,8117,7031,60,77.8,246,13.4,180,8.1,36.2,8605,3,9.4,8220,8013,253.1,55729,1541,1825,28453,6763,69087,909,10074,15.4,44366,12.6,3265
123,843,681,701,37,648,1280,6.3,3.707030213,61779,69763,7.0,301,1227,322,44.4,1901,20.4,88.0,1.724007343,2.496909674,7.901009615,68,27,3.402427954,5795,2.9,206.5,17,0.288025265,795,3437,867,341,2,80.5,37,7.3,24,6.8,36.2,473,39,13.3,995,712,227.6,4284,103,78,3369,918,6033,69,769,11.1,65771,7.5,268
1010,9451,4370,4382,-211,5985,8814,7.4,12.36830493,51385,57367,8.4,2635,11100,2771,43.8,13670,29.0,112.9,16.97397157,39.54803676,93.35016323,834,293,24.0704774,35253,3.2,304.1,76,0.316842379,7920,17078,2546,3789,20,94.8,196,11.0,13,10.2,31.7,3540,14,7.9,3656,4088,375.1,31238,1019,2098,16244,3108,37300,519,5811,11.3,54376,8.9,2111
415,2430,1022,1268,138,1898,2513,6.2,4.325260747,35713,43757,12.4,1141,3618,1209,51.7,4766,33.1,86.2,4.559581533,5.433447584,16.10041768,194,93,5.070142879,10618,4.5,223.5,94,0.120384991,1374,4305,1926,1361,5,78.1,64,12.2,256,7.1,35.3,1525,12,8.7,1108,1091,255.0,9217,210,111,4111,1011,11161,171,1665,16.5,39735,13.1,737
254,2672,1221,1246,-73,768,901,6.1,2.554810863,29013,36369,9.2,599,1550,700,50.7,3314,19.5,79.1,2.491895556,3.728480937,9.578106512,123,27,3.606395281,4763,3.9,202.9,26,0.108603804,703,1670,1208,524,3,71.9,8,7.7,317,7.0,38.6,1053,0,7.7,794,1355,228.7,6537,2978,2514,1547,707,7879,100,999,16.1,32691,10.7,265
228,1954,783,780,-39,1258,2128,6.2,5.498427383,43740,52072,8.9,566,2628,515,46.0,2937,30.9,88.2,3.587069293,3.901265143,11.9787168,141,38,4.560203663,7319,3.6,214.5,338,0.405836307,1273,4635,519,808,6,80.3,865,12.0,45,6.8,38.4,776,12,12.4,1115,765,239.2,6380,29,221,4494,1114,8419,162,1099,12.2,47906,8.1,697
1183,11589,5347,5018,-252,6096,10458,7.1,29.0511617,53442,61214,6.9,2812,11571,2749,39.8,16238,22.4,94.6,16.3168918,27.06475748,81.55785535,810,494,26.96721084,49697,2.9,238.3,214,1.179427505,7310,28492,2448,3586,11,86.4,142,9.4,58,7.9,35.1,3698,5,11.3,7876,8953,264.9,40792,778,4436,27682,5841,51554,432,6285,9.1,57328,6.7,2552
383,2102,1455,1470,448,2748,3101,7.1,6.580927718,47971,58703,7.6,861,4283,782,34.1,3850,34.0,95.4,5.430534184,6.049233228,17.61600519,236,165,6.996616138,12660,3.4,262.5,176,0.215094589,3813,6928,781,1623,18,88.9,477,7.1,179,7.8,23.8,1162,14,10.1,1391,1156,285.7,11280,107,129,6692,1325,13765,338,2057,10.3,53337,6.9,540
662,7525,3272,3183,192,3615,6220,6.1,14.00631303,55087,64933,8.0,1706,6613,2088,44.4,9428,23.8,80.3,3.561641441,11.08956051,36.69544424,405,191,14.55425786,27364,3.1,212.0,170,0.556374758,3406,14396,1675,2139,12,74.4,82,8.7,214,6.5,32.4,2687,6,12.9,3740,3229,230.8,21224,215,472,13991,3812,28206,342,3827,12.7,60010,9.8,1389
339,1619,912,862,-51,1096,1472,6.7,3.306577868,26386,32876,9.7,690,1890,760,59.9,4262,20.8,65.9,0.322519446,3.553742303,10.19101164,271,72,6.28762209,1078,4.8,174.8,158,0.298405842,1014,2952,1196,560,4,61.2,21,10.5,414,7.1,46.2,1432,17,12.2,1464,1767,191.3,7114,7748,1207,2681,1036,9002,79,939,20.1,29631,10.7,366
17,121,61,98,-22,86,148,5.4,0.217009603,58682,73520,8.3,43,171,35,44.2,228,28.4,72.9,0.131917095,0.245185632,0.76531331,11,1,0.223511764,617,3.2,199.9,515,0.011807743,162,349,32,60,0,66.5,5,9.1,446,6.2,32.1,61,0,9.1,73,49,224.8,517,6,0,338,68,648,19,95,11.8,66101,6.7,58
1195,10680,5539,5366,-292,5050,9967,6.5,24.37185968,37952,46372,9.3,3089,9791,3287,46.8,15586,22.4,79.9,3.022978441,13.0031465,52.60561048,950,219,18.87553524,31106,3.6,188.2,126,1.272833028,4934,19722,4170,3309,31,75.0,367,10.7,54,7.0,37.2,4719,8,13.0,5478,5632,207.6,33289,11002,1474,18772,5774,43592,867,5724,14.2,42162,9.9,1720
56,447,194,171,0,298,528,6.2,1.238925852,35019,43365,9.3,142,650,122,44.9,684,34.0,88.2,0.808251627,0.87904739,2.699088463,28,0,1.027521837,1832,3.7,214.5,141,0.091444527,356,1192,97,227,0,80.3,24,7.9,347,6.8,34.4,190,0,11.1,204,164,239.2,1525,7,24,1164,200,1897,34,276,12.4,39192,8.0,163
213,1973,923,934,-32,1134,2124,5.8,3.878698038,48555,57501,8.4,537,2379,595,45.3,2885,28.8,99.6,1.596583335,6.183236664,13.70037642,196,30,3.179712316,7956,3.3,240.5,345,0.119807818,1071,4493,670,795,1,87.2,36,13.3,33,7.0,32.7,727,3,10.6,1025,847,284.4,6369,56,117,4297,925,8163,84,1102,11.4,53028,9.3,478
249,2060,1029,1139,169,1235,1755,5.4,3.019380531,56970,70888,9.3,649,2134,641,48.8,3417,24.7,72.9,1.835439081,3.411409963,10.64824815,178,99,3.109848862,8453,3.6,199.9,514,0.164287975,1430,4287,727,697,4,66.5,142,10.9,247,6.2,36.5,966,47,9.6,1228,987,224.8,7000,117,283,4109,997,9016,201,1287,13.8,63929,9.2,417
468,5730,1805,2023,-168,2202,2805,9.2,11.01197897,36565,44817,11.2,1410,4386,1753,57.5,7262,26.8,100.1,5.927479411,8.66050884,24.8723425,373,79,8.358810786,15611,3.7,231.6,122,0.496914442,1535,6560,1502,1512,1,89.4,43,14.5,360,10.5,43.8,1964,2,9.9,1830,1762,263.4,12621,100,247,6187,1860,16024,190,2300,15.6,40691,13.9,730
114,1176,393,428,-11,669,989,6.6,2.654252876,48760,60116,8.4,280,1407,228,44.9,1498,32.1,104.9,1.371792987,2.433948373,7.103495362,69,34,2.180333224,4131,3.4,265.0,103,0.096146639,737,2346,184,425,0,96.0,18,15.3,104,7.4,33.5,390,12,10.8,503,409,302.7,3339,16,111,2277,500,4248,49,616,11.7,54438,6.8,305
275,2869,1567,1621,238,1363,2909,5.5,7.214293858,52391,63949,7.0,658,2458,664,35.0,3275,18.7,73.9,4.835611284,3.043774741,10.91533615,148,30,5.383334245,13310,2.9,181.6,179,0.352107618,1427,6920,694,849,7,68.9,135,7.4,331,5.8,27.6,968,58,14.6,2593,1557,192.6,9346,39,102,6772,2191,13726,205,1501,10.4,58170,7.1,484
505,5302,1938,2003,133,2875,3988,7.1,10.66047013,51883,59141,8.5,1253,5437,1182,43.8,6433,29.0,94.6,5.98756564,9.931549093,29.92806586,325,151,9.895753864,18258,3.4,238.3,18,0.432796864,2561,9773,1435,1849,8,86.4,103,12.3,168,7.9,36.5,1650,9,11.4,2435,1806,264.9,14675,212,180,9448,2233,18918,186,2771,11.2,55512,8.1,1008
130,942,341,439,26,896,1136,5.0,1.196328292,60914,75558,9.6,341,1510,331,49.0,1735,38.8,72.3,0.702394747,1.87349525,4.097523985,89,97,1.116661592,3668,3.7,185.8,29,0.058422247,902,2005,162,635,19,65.0,75,4.7,229,5.6,31.7,463,0,4.7,328,292,213.5,3543,65,5,1916,214,4029,105,689,13.1,68236,9.3,195
3607,23979,18794,18003,2555,19022,33288,7.3,78.63699683,53136,60936,6.8,7623,30925,7277,44.0,48978,22.3,91.1,36.85892715,67.82874,200.507021,3217,2411,70.807939,113920,3.2,213.8,397,2.840631604,28771,64633,9921,11672,289,82.1,20378,7.8,256,7.7,34.1,13232,7,10.0,19860,16509,244.8,111431,3869,761,61416,17357,145179,4312,19036,11.9,57036,6.5,4926
26580,210382,208490,159795,14594,126668,228179,7.1,605.9726204,59325,61441,6.0,60329,205767,69369,39.0,392670,16.4,93.7,250.6390639,886.2041319,2553.693718,26122,74342,676.9272391,880257,2.6,248.6,284,21.74596529,333337,685914,76705,65806,762,83.7,4058,7.6,4,8.3,30.2,113626,112,14.4,163759,218055,292.7,1005657,308273,30780,659792,178261,1310300,42608,154036,11.3,60383,6.9,35430
478,4768,1904,2069,-176,2011,2964,6.5,9.323388053,37355,45073,9.9,1261,4020,1340,53.2,6793,23.4,79.9,1.156432109,4.974318018,20.12413196,310,126,7.220784219,12415,3.7,188.2,107,0.486918783,1771,7441,1974,1471,8,75.0,69,12.4,107,7.0,39.5,1945,12,12.6,2190,1953,207.6,12770,3817,225,7131,2105,16676,241,2246,15.2,41214,10.5,727
1839,19640,8328,8180,-57,10112,17451,7.1,41.16717651,52503,59255,7.8,4460,18838,4201,38.8,22246,25.7,94.6,23.12197948,38.35232683,115.5721985,1227,1464,38.21409761,69231,3.2,238.3,362,1.671316995,11233,35497,3739,6250,23,86.4,681,10.3,315,7.9,31.2,5944,1,11.0,8692,7832,264.9,57307,713,778,34270,8501,73055,943,10978,10.4,55879,7.3,4182
73,664,219,224,-2,390,648,9.7,1.833416878,37075,45515,10.7,202,877,163,49.0,925,36.7,87.0,0.709004482,1.096302085,2.820401091,32,4,1.427379068,2268,3.9,217.1,99,0.121811343,310,1211,157,302,0,79.6,49,8.4,165,10.5,35.5,259,35,12.6,217,197,237.6,1886,4,24,1179,306,2374,49,321,13.7,41295,8.6,198
138,1028,628,642,-14,577,1409,6.3,3.41577672,52537,65097,8.4,331,1076,341,49.6,1961,18.7,88.0,1.588555747,2.300732783,7.280244066,75,37,3.135106414,5246,3.5,206.5,58,0.265395732,440,2655,719,360,8,80.5,118,5.7,343,6.8,40.3,562,32,12.0,918,629,227.6,3952,50,72,2580,829,5559,100,706,14.2,58817,8.6,270
1316,15874,5611,6029,-25,7365,11127,7.1,28.81110671,55955,61341,8.1,3282,13904,3032,45.0,18354,26.9,94.6,16.18206238,26.84111651,80.88392808,780,287,26.74437592,49528,3.2,238.3,284,1.169681683,7074,26377,3019,4320,11,86.4,407,14.4,66,7.9,34.5,4237,12,9.6,6055,5274,264.9,40755,275,1513,25597,5317,51128,620,8112,10.4,58648,7.4,3045
24756,136610,152889,157236,5352,130920,233998,6.2,441.9179332,100009,102917,5.4,47805,231404,46118,33.7,300047,20.6,96.2,230.2055716,650.2573194,1708.90636,17792,207246,448.198646,753341,2.8,243.8,146,10.43877734,324337,564570,82574,78627,6723,87.1,11706,7.4,8,7.2,23.1,87571,51,10.5,150421,139695,279.6,890424,109696,10611,546778,135747,1150215,61503,161025,9.8,101463,5.2,43655
2450,26613,13145,11405,-87,10901,13649,7.8,37.73023821,48156,57146,8.6,6468,19612,7727,51.2,38562,20.0,84.1,16.14904727,52.78443482,157.7637695,1981,919,49.7735955,78902,3.3,231.8,11,3.326661628,10968,41816,15007,6744,71,75.8,2960,9.1,176,9.1,37.5,9935,14,12.3,12565,13073,260.3,75322,13355,1626,39835,12684,98115,1908,13943,13.2,52651,10.3,3655
581,5610,2401,2713,201,2630,3814,7.6,8.981242064,40107,49141,10.5,1707,4783,2149,52.9,8597,23.2,77.3,4.660791934,9.335764777,30.51731514,336,58,13.86892853,20431,3.6,214.6,38,0.496331798,2067,8969,2704,1730,3,72.9,68,12.0,62,8.3,39.8,2441,9,10.9,2703,2578,230.9,16264,259,197,8633,2638,21122,303,2969,15.0,44624,13.2,760
329,4151,1280,1395,-97,1624,2394,6.1,5.924105311,40658,49664,9.3,867,3332,1073,48.4,4519,27.3,80.3,1.506430631,4.690436676,15.5206924,206,44,6.15586387,11568,3.5,212.0,52,0.235324075,1176,5341,914,1141,4,74.4,34,13.5,363,6.5,34.7,1314,9,10.7,1465,1338,230.8,9333,90,163,5135,1382,11930,190,1657,14.1,45161,11.5,648
857,8589,5083,4593,32,4614,9405,5.8,17.88439489,61017,72177,7.0,2090,8553,2380,43.5,12925,22.7,99.6,7.361729775,28.51045508,63.17144041,728,205,14.6614225,35405,2.9,240.5,0,0.552425148,5994,20378,2693,2681,24,87.2,139,10.2,56,7.0,33.9,2952,3,10.4,4425,4592,284.4,29687,1394,2069,19650,4305,37639,472,5577,9.9,66597,8.0,1769
4704,36295,33554,27795,4181,20515,35712,6.5,132.4825712,48418,53368,6.9,12343,34691,12667,42.9,76903,15.5,79.9,16.4325563,70.6835795,285.9579295,3191,6355,102.6051961,205293,2.6,188.2,139,6.918971075,45385,122569,20771,12196,6132,75.0,3690,6.6,145,7.0,32.3,18103,49,13.9,35007,44133,207.6,179233,8708,8268,119378,32313,236961,6783,25169,10.1,50893,7.1,6279
596,4339,5375,4532,3,3990,5321,7.1,14.82417913,72050,88106,4.8,1255,5667,1249,27.2,7052,19.1,95.4,12.23280592,13.62648563,39.68176339,496,399,15.76055769,29468,2.3,262.5,214,0.484521463,11672,22315,1539,1959,37,88.9,253,2.2,6,7.8,21.6,1767,28,9.1,2683,5100,285.7,25969,394,273,21819,2767,31007,456,4158,6.8,80078,4.8,443
254,1139,826,657,-39,780,1033,5.4,2.382417158,27148,33084,10.6,538,1388,413,56.2,2867,19.1,72.9,1.448237979,2.691744729,8.401911863,158,80,2.453800444,6881,5.0,199.9,330,0.129630064,731,2444,1240,589,3,66.5,46,10.5,462,6.2,43.2,1080,50,14.7,1007,946,224.8,5101,69,52,2286,1197,7114,35,779,21.2,30116,8.1,333
1551,13236,5837,6679,-13,8042,11733,6.3,23.8169242,41540,49480,9.3,4123,15381,4403,49.4,21921,28.2,90.3,13.42536194,27.13174953,75.05939748,898,294,28.60074727,52593,3.5,231.8,145,0.613146882,8981,26683,5994,5681,25,81.7,135,12.2,371,7.3,32.5,5498,9,9.5,6182,5894,263.2,44341,822,1785,25785,5244,54402,533,8017,12.4,45510,9.9,2826
275,2969,925,1092,-22,1405,1852,7.6,3.929771762,43595,52769,11.2,821,2565,988,52.6,3874,27.6,77.3,2.039344714,4.084894331,13.35295079,251,38,6.068394921,8951,3.7,214.6,182,0.217171597,759,3702,1095,944,8,72.9,46,13.9,181,8.3,39.4,1176,0,10.4,1033,984,230.9,7359,56,69,3451,1012,9242,143,1414,16.0,48182,13.4,433
666,4520,2587,2492,103,3439,6648,6.1,13.25289151,45443,54109,8.9,1605,6373,1515,43.2,7782,28.6,100.6,5.724817071,11.24560502,33.35576068,442,227,9.112300548,21080,3.7,246.3,14,0.276039398,3291,10153,1615,2349,49,91.7,416,11.0,167,6.9,31.4,2291,103,9.6,2580,2364,278.8,18022,176,174,9711,2424,22610,662,3027,12.7,49776,8.4,1348
1021,10716,3640,4463,-436,5165,6424,9.2,22.40811271,32166,37622,12.0,3119,8559,4108,64.6,16745,24.9,100.1,12.06173996,17.62314102,50.61236095,746,89,17.00922013,31508,3.9,231.6,204,1.011163829,2433,10624,4830,2766,1,89.4,44,16.0,81,10.5,39.7,4569,3,10.4,3653,3659,263.4,25930,640,691,9878,3649,32607,325,4264,17.6,34894,15.8,1348
621,5218,2179,2178,-11,3036,3794,5.4,7.105390054,43674,52842,9.5,1564,6209,1450,48.6,7953,29.7,72.9,4.319266967,8.027937577,25.05810571,322,155,7.318285636,17804,3.8,199.9,216,0.386612463,2673,9680,2651,2041,15,66.5,236,12.3,110,6.2,35.9,2465,49,12.7,2597,2429,224.8,16377,2713,329,9358,2726,21217,294,2826,15.1,48258,8.9,1205
856,8544,3473,3758,-120,4401,7108,7.6,13.26266079,46983,57793,10.1,2507,8929,2919,48.2,11947,28.6,77.3,6.882622915,13.78618687,45.0651253,798,146,20.4803404,30467,3.5,214.6,80,0.732936517,4270,15078,2770,3129,10,72.9,81,14.0,4,8.3,33.6,3520,9,10.0,3617,3354,230.9,24768,150,464,14280,3405,31191,337,4452,14.2,52388,11.8,1602
880,5392,2216,2386,-1655,3975,6066,5.4,7.967735315,41909,51915,12.0,2351,8314,2113,51.5,10102,33.5,72.9,4.843474557,9.002247765,28.09928128,589,475,8.206468957,22158,4.5,199.9,512,0.433533663,3936,10314,2742,3469,22,66.5,294,14.7,518,6.2,36.1,3376,3,9.3,2357,2217,224.8,19620,406,453,9725,2257,23792,437,3353,17.2,46912,10.8,1562
450,5616,2835,2461,-275,2158,3811,5.8,11.59036377,49663,60605,7.9,1202,4043,1241,46.9,7156,19.1,73.9,6.605481655,6.764464521,23.90897164,256,161,5.800310367,18376,2.9,189.1,419,0.641059943,2738,9286,1641,1436,11,68.5,739,12.9,361,6.2,34.9,1749,10,13.0,2661,2682,206.7,15273,417,1232,9030,2761,20222,518,2440,11.5,55134,8.1,788
727,5676,2705,2682,25,4397,6350,6.7,15.8132209,50854,58128,9.1,1933,8123,2036,47.0,10003,31.1,97.8,9.932162488,19.46787863,53.30496828,622,150,11.60458847,25030,3.4,249.7,101,0.378068041,5961,13128,1236,2909,14,87.6,425,11.1,214,7.9,34.8,2546,10,8.6,3027,2648,287.0,21289,135,279,12506,2453,26244,490,4011,12.0,54491,9.6,1412
1542,13927,6424,6666,253,7290,11459,6.9,20.92841976,46196,51914,9.4,4065,14062,4484,54.4,23618,25.8,77.2,5.993953196,25.60034215,71.05355358,1074,323,28.42366216,44138,3.6,196.7,14,1.131568734,7236,23258,6016,4847,41,71.2,363,12.5,16,7.6,38.0,6429,3,11.2,6318,6811,217.1,43392,8875,474,22184,6248,54762,1022,7508,14.8,49055,10.3,2650
834,10364,7230,5681,-111,5072,11884,10.4,30.02861163,73160,83064,5.8,1934,6482,2290,37.3,12515,13.5,79.8,12.85799594,10.5419594,43.44565088,938,339,22.84091204,43816,2.5,199.6,58,2.316036536,5862,22821,2345,1865,36,76.2,708,6.8,77,10.6,33.2,2818,5,13.3,6701,5891,207.9,33529,278,422,21883,6988,46140,963,5942,8.4,78112,6.8,770
5,19,11,9,0,24,24,8.4,0.030355701,0,0,11.5,10,27,7,46.1,41,31.4,118.5,0.009726214,0.04677256,0.11175854,0,7,0.025523569,24,5.3,273.7,4,0.001362909,17,0,9,6,43,104.7,0,0.0,321,9.4,28.2,13,0,0.0,0,0,314.1,88,0,3,0,0,88,14,18,15.3,0,8.3,20
398,4395,1715,1844,-22,2150,3848,5.8,7.412908011,52761,64007,8.3,1018,4395,1116,47.4,5814,27.8,99.6,3.051365504,11.81730677,26.18394861,428,74,6.077017254,15181,3.2,240.5,32,0.228974859,1993,8103,961,1477,6,87.2,39,11.5,20,7.0,35.2,1379,3,9.6,1981,1579,284.4,12263,126,185,7675,1673,15601,175,2310,11.2,58384,9.1,872
905,8033,2897,3687,-111,4566,6949,6.3,12.97449295,37967,45067,10.0,2435,8816,2651,51.0,12380,29.6,90.3,7.313591897,14.78027516,40.88931112,478,66,15.58052546,28849,3.7,231.8,356,0.334017518,2907,13341,4253,3367,14,81.7,92,13.9,104,7.3,36.6,3339,40,7.4,3227,2917,263.2,24252,243,337,12863,2749,29636,372,4590,13.8,41517,10.9,1636
521,4783,3576,3486,273,2738,5277,6.3,11.63440242,77844,95394,5.9,1182,4530,1256,40.7,8114,17.7,90.3,6.55819627,13.25367163,36.66599551,387,409,13.97126684,20688,2.6,231.8,175,0.299518003,5915,13155,1109,1584,30,81.7,206,6.1,82,7.3,31.5,1986,9,11.3,3776,3301,263.2,19954,4297,301,12768,3453,26575,945,3940,10.0,86619,6.3,721
